California,153.48302815378017,0.20580131509375735
Texas,15.522637196957344,0.29520706023766075
Florida,18.42726297579994,0.35411092337812194
New York,109.44872606473662,0.3891390136448701
Pennsylvania,13.965468605633896,0.29756179079336265
Illinois,22.920351499605015,0.2567133591480098
Ohio,6.066426002369787,0.33719775674863145
Georgia,20.834925735665387,0.2833856813578913
North Carolina,7.718421692667688,0.2825284196504064
Michigan,8.479499766065905,0.33348457708269985
New Jersey,20.19759177060428,0.33823239360062285
Virginia,13.241656923806866,0.22591791252187718
Washington,323.65199814871994,0.15539141265027442
Arizona,5.742865740885016,0.18697672528262993
Massachusetts,88.03933217915748,0.12173054388623411
Tennessee,11.120351604898964,0.2542405132816919
Indiana,7.380276785932671,0.2047771570248144
Missouri,0.49360432648366037,0.4469405119143516
Maryland,6.581778082783011,0.31763885627609717
Wisconsin,6.007806833272433,0.34483796830196134
Colorado,36.14489683741727,0.215677191717884
Minnesota,6.716247939401115,0.3118551624054865
South Carolina,7.976574216351604,0.2334272265704288
Alabama,7.233300088987206,0.3858612643477432
Louisiana,14.695833203459177,0.36233559181164554
Kentucky,7.639539085219311,0.16677092581380604
Oregon,15.163740342861674,0.19001758620967024
Oklahoma,1.2336514825373932,0.3550440924295111
Connecticut,4.26941116775133,0.35826387903915025
Utah,4.8221900241925715,0.31275400600175923
Puerto Rico,3.897229287652808,0.0799841302273592
Iowa,10.84366339737134,0.11834836631990578
Nevada,7.938446266224467,0.2573564352066993
Arkansas,4.528795344892889,0.2837587843610744
Mississippi,2.013000186391275,0.47124574016080173
Kansas,1.8949612694023554,0.29495183592920904
New Mexico,5.257087618705069,0.22469702643409278
Nebraska,6.442327587917419,0.17056630322758282
Idaho,2.0228016372615003,0.3124176152691169
Hawaii,1.1428609199269901,0.31163373870875083
New Hampshire,3.3347656072769105,0.2680470675920964
Maine,4.1324265562536775,0.47405066436960214
Montana,1.6770136343168025,0.27730074938952964
Rhode Island,6.072402372435933,0.20985990007629352
Delaware,1.691232392860339,0.3512465601673323
South Dakota,7.569421526659206,0.0549928543019822
North Dakota,0.14921911800787338,0.6104250616298612
Alaska,0.2339980820993015,0.6447666072464299
District of Columbia,5.780387883548791,0.20510455138002948
Vermont,1.3582224220426076,0.32507648800846767
Wyoming,0.5677663506473933,0.5514092103923486
