California,1593.7777780807642,-21.94538971318628
Texas,824.5238082741662,-80.45011593095282
Florida,20036.69263060426,0.25985675986819945
New York,18458.66669772836,10.655740298760035
Pennsylvania,925.4761949796708,-4.959336427894508
Illinois,961.035719655838,-38.90771542685349
Ohio,471.3333303793038,-59.805719138157905
Georgia,808.2857142856212,-43.51365374806608
North Carolina,367.3809490793873,-72.87725119835437
Michigan,875.5882388510827,-125.42653407423833
New Jersey,30815.231740669642,0.3597452678995736
Virginia,266.90476148432407,-80.20385124346254
Washington,1048.482762643593,-510.448176297427
Arizona,203.92592476531524,-152.68635571309954
Massachusetts,1317.1428541774421,9.117939624102288
Tennessee,545.9047625449979,-46.10979106627036
Indiana,377.23809785600105,-78.70997364514578
Missouri,241.90476407050699,-128.90892160426614
Maryland,335.8571428619057,-79.2230835295156
Wisconsin,379.28571244279914,-69.18552510357759
Colorado,4569.587467165304,0.26365409531110595
Minnesota,182.28571437524838,-127.44317981310658
South Carolina,246.619049101612,-108.14576353378993
Alabama,273.7222227142364,-76.42429166759587
Louisiana,971.450000523904,-100.96984119224071
Kentucky,131.42857144683555,-178.7258837500451
Oregon,182.76190457096405,-116.59236256549404
Oklahoma,118.47619167509171,-212.22292821763128
Connecticut,543.1428561997284,-55.51896654744874
Utah,216.3333336945709,-123.77795315370324
Puerto Rico,44.17647061170662,-174.17993587392556
Iowa,107.52380961099182,-199.2844796500146
Nevada,245.85714413020594,-102.35630269327605
Arkansas,163.90000055859846,-148.46554784647898
Mississippi,254.8421020144928,-106.60840378623016
Kansas,92.14285714657942,-241.05220815814266
New Mexico,75.44999973061957,-263.4492715507011
Nebraska,46.33333327809973,-132.5499948047289
West Virginia,42.428571264604095,-171.73790314923247
Idaho,88.22222221979699,-234.42925936838384
Hawaii,52.0000000230669,-203.94903963138202
New Hampshire,78.42857146777527,-294.3632330613309
Maine,100.16666649387317,-166.71807066653878
Montana,46.29999981986168,-174.24183062813992
Rhode Island,98.19047559196026,-210.481338274711
Delaware,76.25000000000001,-291.8862991086669
South Dakota,29.79999996451315,-94.59239360614991
North Dakota,33.57894732022811,-136.29920536925874
Alaska,34.58823541318383,-134.4928110788346
District of Columbia,115.38095195284171,-200.88742370446164
Vermont,72.95238095238093,-286.7152664398082
Wyoming,31.894736822702523,-115.69766213268737
