California,139.69821858506177,1.255940261756985
Texas,17.664964878334608,1.310551701120595
Florida,17.627129073891027,1.4408271667073504
New York,174.81990000972993,1.3296340369390875
Pennsylvania,14.817838060864467,1.3277114880235654
Illinois,18.85919256212344,1.345220820846059
Ohio,3.8526645772256396,1.5448159201125513
Georgia,17.03838878855612,1.3953778714965994
North Carolina,7.669542234291997,1.3167704078335025
Michigan,5.033703976367432,1.6062349827951397
New Jersey,8.788564404255956,1.6452766903536087
Virginia,11.764864184554009,1.291379446345843
Washington,297.3636828058253,1.1932696845962714
Arizona,6.264379633621062,1.1790556379788515
Massachusetts,83.18989647244271,1.1483287192635254
Tennessee,9.609853056208658,1.3289376862905975
Indiana,7.770343030481337,1.211600361907463
Missouri,0.8427506699080516,1.401760759322468
Maryland,7.654300479452076,1.3276492471633297
Wisconsin,5.3797730178477945,1.4390480465347109
Colorado,23.460814162491328,1.3885471145352475
Minnesota,3.4494322302269658,1.5828954356942886
South Carolina,6.8263987948798395,1.304816186409824
Alabama,2.8467343653312587,2.157827332690207
Louisiana,10.312341163512638,1.5452125110609831
Kentucky,6.9106160384805815,1.2142290792136614
Oregon,17.59917665741069,1.1510638146883405
Oklahoma,0.893742751935499,1.4937997514554724
Connecticut,3.929002990880245,1.4209483956398328
Utah,1.7590428001906833,1.6842085930104687
Puerto Rico,3.450014033205239,1.2386614919276662
Iowa,10.810429631627413,1.1289846499949958
Nevada,5.291477263376759,1.4132670306845914
Arkansas,3.310691383063201,1.468929148534999
Mississippi,1.809106503909585,1.6628043245105346
Kansas,1.427952929505668,1.4179884422565676
New Mexico,4.443312696361553,1.3117437158785663
Nebraska,5.699689611001898,1.2303160582718338
Idaho,1.6000750866981652,1.5119764868869083
Hawaii,1.266088076504775,1.334828893777305
New Hampshire,2.961279150820543,1.3308356210224548
Maine,2.4089118730881878,1.9487327145362154
Montana,1.1857637998840267,1.4640959240239428
Rhode Island,5.331930428101291,1.2857146667220276
Delaware,1.8161303606520183,1.3704054068120421
South Dakota,7.677761533794979,1.0482705858479133
North Dakota,1.0,1.0
Alaska,1.0,1.0
District of Columbia,5.725061282831326,1.2354551330488937
Vermont,0.6974791996172657,1.6110958971339964
Wyoming,1.0457915033410747,1.3323351167768516
