California,54.830777236200504,0.19110383251722995
Texas,34.85680685330838,0.23678953784574916
Florida,47.476825136574206,0.24269732024296373
New York,991.3477052039403,0.22400892764929736
Pennsylvania,18.816536260017955,0.2809591396076038
Illinois,12.160363278116424,0.2287179445679658
Ohio,16.52757594153916,0.24804310227032747
Georgia,39.3850964374795,0.22907258409620712
North Carolina,20.540961993838685,0.22023121502585818
Michigan,53.529533352918676,0.26388938044352506
New Jersey,57.002942594435346,0.2947363869743712
Virginia,14.191834996003276,0.21995153600579523
Washington,90.70102539532243,0.13623922584004228
Arizona,1.5511384125274552,0.2613214613226958
Massachusetts,18.86056328147379,0.30166198325138477
Tennessee,32.978875892989414,0.21626272271622146
Indiana,4.334633090603798,0.31513920276129836
Missouri,3.0369731404403586,0.31476385757861164
Maryland,10.81384033311241,0.25063008995944086
Wisconsin,25.971265066688137,0.2084173624452202
Colorado,47.74001872693599,0.2022168698429984
Minnesota,20.330742163818734,0.1745819924188736
South Carolina,17.124921146643334,0.2045489220669651
Alabama,17.54567543330652,0.24921756789740665
Louisiana,51.669186919086094,0.23336957682795548
Kentucky,5.776301256905879,0.23426078927443822
Oregon,14.964059166597714,0.1929781193449792
Oklahoma,2.337134963504342,0.2852407903038016
Connecticut,16.172808266977963,0.25573114359017285
Utah,12.935733231103555,0.21413264089872058
Puerto Rico,3.2830054588382613,0.24520157440488627
Iowa,6.101559773269182,0.21480141659168525
Nevada,13.954873628987919,0.21267875924456042
Arkansas,16.484804071436955,0.19499045520163624
Mississippi,17.759338638552784,0.2307883939985421
Kansas,3.799798802299681,0.23618898250071413
New Mexico,6.740725420045046,0.19689541983666956
Nebraska,9.005381901658932,0.1331019943317257
West Virginia,2.467567846253189,0.33612390587569707
Idaho,3.4714128413529237,0.2842762909078389
Hawaii,4.044525371275153,0.19990164962898652
New Hampshire,8.049271343493865,0.1762603307311431
Maine,17.81787994905496,0.16597676316358864
Montana,2.0103304476266923,0.24747138095995136
Rhode Island,8.296539010214827,0.1875779186145519
Delaware,4.95794534891268,0.2211061765470672
South Dakota,3.187719791250615,0.17936871861932557
North Dakota,2.5775066554248798,0.22156911434330484
Alaska,2.924397567887597,0.2392017314300987
District of Columbia,8.215287545615906,0.20410134793782925
Vermont,3.364619250740461,0.23401745573645016
Wyoming,3.075014375150615,0.20520674385616094
